Token	POS-Tag	OOV	Sentence
ser	AUX	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
resolvidos	VERB	1	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
por	ADP	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
um	DET	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
método	NOUN	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
efetivo	ADJ	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
?	PUNCT	0	Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
Qual	DET	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
o	DET	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
problema	NOUN	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
de	ADP	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
Hilbert	PROPN	1	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
que	PRON	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
fez	VERB	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
os	DET	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
matemáticos	NOUN	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
se	PRON	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
debruçarem	VERB	1	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
tentanto	NOUN	1	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
descobrir	VERB	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
quais	DET	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
problemas	NOUN	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
matemáticos	ADJ	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
poderiam	VERB	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
ser	AUX	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
resolvidos	VERB	1	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
por	ADP	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
um	DET	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
método	NOUN	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
efetivo	ADJ	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
?	PUNCT	0	Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
Quem	PRON	0	Quem listou os maiores desafios no campo da matemática no século XX?
listou	VERB	1	Quem listou os maiores desafios no campo da matemática no século XX?
os	DET	0	Quem listou os maiores desafios no campo da matemática no século XX?
maiores	ADJ	0	Quem listou os maiores desafios no campo da matemática no século XX?
desafios	NOUN	0	Quem listou os maiores desafios no campo da matemática no século XX?
no	ADP	0	Quem listou os maiores desafios no campo da matemática no século XX?
campo	NOUN	0	Quem listou os maiores desafios no campo da matemática no século XX?
da	ADP	0	Quem listou os maiores desafios no campo da matemática no século XX?
matemática	NOUN	0	Quem listou os maiores desafios no campo da matemática no século XX?
no	ADP	0	Quem listou os maiores desafios no campo da matemática no século XX?
século	NOUN	0	Quem listou os maiores desafios no campo da matemática no século XX?
XX	ADJ	0	Quem listou os maiores desafios no campo da matemática no século XX?
?	PUNCT	0	Quem listou os maiores desafios no campo da matemática no século XX?
A	DET	0	A teoria da computação é um subcampo de quais áreas?
teoria	NOUN	0	A teoria da computação é um subcampo de quais áreas?
da	ADP	0	A teoria da computação é um subcampo de quais áreas?
computação	NOUN	0	A teoria da computação é um subcampo de quais áreas?
é	AUX	0	A teoria da computação é um subcampo de quais áreas?
um	DET	0	A teoria da computação é um subcampo de quais áreas?
subcampo	NOUN	1	A teoria da computação é um subcampo de quais áreas?
de	ADP	0	A teoria da computação é um subcampo de quais áreas?
quais	DET	0	A teoria da computação é um subcampo de quais áreas?
áreas	NOUN	0	A teoria da computação é um subcampo de quais áreas?
?	PUNCT	0	A teoria da computação é um subcampo de quais áreas?
Como	ADP	0	Como a computação pode ser definida formalmente?
a	DET	0	Como a computação pode ser definida formalmente?
computação	NOUN	0	Como a computação pode ser definida formalmente?
pode	VERB	0	Como a computação pode ser definida formalmente?
ser	AUX	0	Como a computação pode ser definida formalmente?
definida	VERB	0	Como a computação pode ser definida formalmente?
formalmente	ADV	0	Como a computação pode ser definida formalmente?
?	PUNCT	0	Como a computação pode ser definida formalmente?
Qual	PRON	0	Qual a finalidade da teoria da computação?
a	DET	0	Qual a finalidade da teoria da computação?
finalidade	NOUN	0	Qual a finalidade da teoria da computação?
da	ADP	0	Qual a finalidade da teoria da computação?
teoria	NOUN	0	Qual a finalidade da teoria da computação?
da	ADP	0	Qual a finalidade da teoria da computação?
computação	NOUN	0	Qual a finalidade da teoria da computação?
?	PUNCT	0	Qual a finalidade da teoria da computação?
Qual	PRON	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
foi	AUX	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
a	DET	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
máquina	NOUN	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
que	PRON	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
formalizou	VERB	1	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
o	DET	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
conceito	NOUN	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
de	ADP	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
execução	NOUN	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
de	ADP	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
uma	DET	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
tarefa	NOUN	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
com	ADP	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
passos	NOUN	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
finitos	ADJ	1	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
?	PUNCT	0	Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
O	PRON	0	O que é especificado pelas gramáticas livres de contexto?
que	PRON	0	O que é especificado pelas gramáticas livres de contexto?
é	AUX	0	O que é especificado pelas gramáticas livres de contexto?
especificado	VERB	1	O que é especificado pelas gramáticas livres de contexto?
pelas	ADP	0	O que é especificado pelas gramáticas livres de contexto?
gramáticas	NOUN	1	O que é especificado pelas gramáticas livres de contexto?
livres	ADJ	0	O que é especificado pelas gramáticas livres de contexto?
de	ADP	0	O que é especificado pelas gramáticas livres de contexto?
contexto	NOUN	0	O que é especificado pelas gramáticas livres de contexto?
?	PUNCT	0	O que é especificado pelas gramáticas livres de contexto?
Qual	DET	0	Qual linguagens de programação empregam as expressões regulares?
linguagens	NOUN	0	Qual linguagens de programação empregam as expressões regulares?
de	ADP	0	Qual linguagens de programação empregam as expressões regulares?
programação	NOUN	0	Qual linguagens de programação empregam as expressões regulares?
empregam	VERB	1	Qual linguagens de programação empregam as expressões regulares?
as	DET	0	Qual linguagens de programação empregam as expressões regulares?
expressões	NOUN	0	Qual linguagens de programação empregam as expressões regulares?
regulares	ADJ	0	Qual linguagens de programação empregam as expressões regulares?
?	PUNCT	0	Qual linguagens de programação empregam as expressões regulares?
Qual	DET	0	Qual um formalismo matematicamente equivalente às expressões regulares?
um	DET	0	Qual um formalismo matematicamente equivalente às expressões regulares?
formalismo	NOUN	1	Qual um formalismo matematicamente equivalente às expressões regulares?
matematicamente	ADV	1	Qual um formalismo matematicamente equivalente às expressões regulares?
equivalente	ADJ	0	Qual um formalismo matematicamente equivalente às expressões regulares?
às	ADP	0	Qual um formalismo matematicamente equivalente às expressões regulares?
expressões	NOUN	0	Qual um formalismo matematicamente equivalente às expressões regulares?
regulares	ADJ	0	Qual um formalismo matematicamente equivalente às expressões regulares?
?	PUNCT	0	Qual um formalismo matematicamente equivalente às expressões regulares?
O	PRON	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
que	PRON	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
a	DET	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
máquina	PROPN	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
de	ADP	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
turing	PROPN	1	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
utilizava	VERB	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
para	SCONJ	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
operar	VERB	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
em	ADP	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
um	DET	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
ponto	NOUN	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
da	ADP	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
fita	NOUN	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
de	ADP	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
cada	DET	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
vez	NOUN	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
?	PUNCT	0	O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
Qual	DET	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
modelo	NOUN	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
computacional	ADJ	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
propôs	VERB	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
a	DET	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
construção	NOUN	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
de	ADP	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
uma	DET	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
máquina	NOUN	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
universal	ADJ	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
capaz	ADJ	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
de	SCONJ	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
operar	VERB	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
com	ADP	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
uma	DET	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
sequência	NOUN	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
de	ADP	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
instruções	NOUN	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
?	PUNCT	0	Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
Qual	PRON	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
era	AUX	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
o	DET	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
número	NOUN	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
de	ADP	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
mestrados	NOUN	1	Qual era o número de mestrados acadêmicos no Brasil em 2017?
acadêmicos	ADJ	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
no	ADP	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
Brasil	PROPN	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
em	ADP	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
2017	NUM	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
?	PUNCT	0	Qual era o número de mestrados acadêmicos no Brasil em 2017?
Qual	DET	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
um	NUM	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
dos	ADP	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
modelos	NOUN	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
de	ADP	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
pós-graduação	NOUN	1	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
do	ADP	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
Brasil	PROPN	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
que	PRON	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
se	PRON	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
aproximam	VERB	1	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
com	ADP	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
o	PRON	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
do	ADP	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
norte-americano	NOUN	1	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
?	PUNCT	0	Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
Como	ADP	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
o	DET	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
mestrado	NOUN	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
acadêmico	ADJ	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
é	AUX	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
caracterizado	VERB	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
segundo	ADP	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
a	DET	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
portaria	NOUN	1	Como o mestrado acadêmico é caracterizado segundo a portaria?
?	PUNCT	0	Como o mestrado acadêmico é caracterizado segundo a portaria?
Qual	DET	0	Qual o trabalho acadêmico para obtenção do título de mestre?
o	DET	0	Qual o trabalho acadêmico para obtenção do título de mestre?
trabalho	NOUN	0	Qual o trabalho acadêmico para obtenção do título de mestre?
acadêmico	ADJ	0	Qual o trabalho acadêmico para obtenção do título de mestre?
para	ADP	0	Qual o trabalho acadêmico para obtenção do título de mestre?
obtenção	NOUN	0	Qual o trabalho acadêmico para obtenção do título de mestre?
do	ADP	0	Qual o trabalho acadêmico para obtenção do título de mestre?
título	NOUN	0	Qual o trabalho acadêmico para obtenção do título de mestre?
de	ADP	0	Qual o trabalho acadêmico para obtenção do título de mestre?
mestre	NOUN	0	Qual o trabalho acadêmico para obtenção do título de mestre?
?	PUNCT	0	Qual o trabalho acadêmico para obtenção do título de mestre?
Quais	DET	1	Quais as opções de faculdades os alunos brasileiros têm?
as	DET	0	Quais as opções de faculdades os alunos brasileiros têm?
opções	NOUN	0	Quais as opções de faculdades os alunos brasileiros têm?
de	ADP	0	Quais as opções de faculdades os alunos brasileiros têm?
faculdades	NOUN	0	Quais as opções de faculdades os alunos brasileiros têm?
os	DET	0	Quais as opções de faculdades os alunos brasileiros têm?
alunos	NOUN	0	Quais as opções de faculdades os alunos brasileiros têm?
brasileiros	ADJ	0	Quais as opções de faculdades os alunos brasileiros têm?
têm	VERB	0	Quais as opções de faculdades os alunos brasileiros têm?
?	PUNCT	0	Quais as opções de faculdades os alunos brasileiros têm?
Qual	DET	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
programa	NOUN	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
do	ADP	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
governo	NOUN	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
oferece	VERB	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
bolsas	NOUN	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
integrais	ADJ	1	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
e	CCONJ	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
parciais	ADJ	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
através	ADV	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
da	ADP	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
nota	NOUN	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
do	ADP	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
Enem	PROPN	1	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
?	PUNCT	0	Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
O	DET	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
candidato	NOUN	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
deve	VERB	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
ter	VERB	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
um	DET	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
vinculo	NOUN	1	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
efetivo	ADJ	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
com	SCONJ	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
quem	PRON	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
para	SCONJ	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
se	PRON	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
matricular	VERB	1	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
sem	SCONJ	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
passar	VERB	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
pelo	ADP	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
exame	NOUN	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
de	ADP	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
seleção	NOUN	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
?	PUNCT	0	O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
O	PRON	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
que	PRON	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
acontece	VERB	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
caso	SCONJ	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
o	DET	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
Aluno	PROPN	1	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
Especial	PROPN	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
não	ADV	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
requeira	VERB	1	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
o	DET	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
aproveitamento	NOUN	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
das	ADP	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
duas	NUM	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
disciplinas	NOUN	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
cursadas	VERB	1	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
até	ADP	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
a	DET	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
data	NOUN	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
de	ADP	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
matrícula	NOUN	1	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
?	PUNCT	0	O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
Quando	SCONJ	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
ocorrem	VERB	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
as	DET	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
inscrições	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
para	SCONJ	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
cursar	VERB	1	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
disciplinas	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
do	ADP	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
programa	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
de	ADP	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
mestrado	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
sem	SCONJ	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
passar	VERB	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
pelo	ADP	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
exame	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
de	ADP	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
seleção	NOUN	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
?	PUNCT	0	Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
Em	ADP	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
que	DET	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
ano	NOUN	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
foi	AUX	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
reconhecido	VERB	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
o	DET	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
mestrado	NOUN	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
profissional	ADJ	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
no	ADP	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
Brasil	PROPN	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
?	PUNCT	0	Em que ano foi reconhecido o mestrado profissional no Brasil?
Quando	SCONJ	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
o	DET	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
doutorado	NOUN	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
passou	VERB	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
a	SCONJ	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
admitir	VERB	1	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
a	DET	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
modalidade	NOUN	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
profissional	ADJ	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
no	ADP	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
Brasil	PROPN	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
?	PUNCT	0	Quando o doutorado passou a admitir a modalidade profissional no Brasil?
As	DET	0	As especializações são submetidas ao quê?
especializações	NOUN	1	As especializações são submetidas ao quê?
são	AUX	0	As especializações são submetidas ao quê?
submetidas	VERB	1	As especializações são submetidas ao quê?
ao	ADP	0	As especializações são submetidas ao quê?
quê	PRON	1	As especializações são submetidas ao quê?
?	PUNCT	0	As especializações são submetidas ao quê?
O	DET	0	O mestrado em administração de negócios é considerado o que no Brasil?
mestrado	NOUN	0	O mestrado em administração de negócios é considerado o que no Brasil?
